"codigo_pip";"nome_pip";"nucleo";"familia";"area_atuacao";"ano";"mes";"ano_mes";"novos";"denuncias";"arquivamentos"
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;8;"2020-08";128;28;8
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;9;"2020-09";76;21;3
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;10;"2020-10";113;11;16
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;11;"2020-11";58;5;4
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;12;"2020-12";48;0;0
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;3;"2020-03";42;4;6
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;4;"2020-04";2;2;0
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;5;"2020-05";6;2;1
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;6;"2020-06";6;3;0
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;7;"2020-07";120;20;23
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;8;"2020-08";224;54;43
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;9;"2020-09";152;20;22
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;10;"2020-10";76;12;12
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;11;"2020-11";74;13;7
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;12;"2020-12";76;3;3
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;3;"2020-03";27;9;6
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;4;"2020-04";1;1;0
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;5;"2020-05";2;0;0
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;6;"2020-06";3;1;0
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;7;"2020-07";100;9;14
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;8;"2020-08";148;30;12
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;9;"2020-09";92;12;2
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;10;"2020-10";65;9;3
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;11;"2020-11";53;8;3
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;12;"2020-12";36;5;1
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;3;"2020-03";6;4;1
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;4;"2020-04";8;7;0
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;5;"2020-05";6;4;0
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;6;"2020-06";14;10;0
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;7;"2020-07";139;47;1
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;8;"2020-08";111;29;10
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;9;"2020-09";97;15;3
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;10;"2020-10";125;20;2
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;11;"2020-11";68;7;0
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;12;"2020-12";87;0;0
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2021;1;"2021-01";8;0;0
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;3;"2020-03";10;9;0
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;4;"2020-04";5;4;0
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;5;"2020-05";6;4;1
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;6;"2020-06";18;15;1
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;7;"2020-07";121;44;5
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;8;"2020-08";111;16;11
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;9;"2020-09";96;18;5
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;10;"2020-10";125;18;6
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;11;"2020-11";68;7;1
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;12;"2020-12";88;0;0
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2021;1;"2021-01";5;0;0
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;3;"2020-03";6;4;0
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;4;"2020-04";9;7;0
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;5;"2020-05";5;2;0
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;6;"2020-06";19;13;0
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;7;"2020-07";128;48;6
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;8;"2020-08";106;30;6
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;9;"2020-09";94;22;2
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;10;"2020-10";126;19;7
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;11;"2020-11";62;14;1
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;12;"2020-12";88;8;5
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2021;1;"2021-01";6;0;0
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;3;"2020-03";13;8;0
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;4;"2020-04";14;11;0
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;5;"2020-05";10;6;0
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;6;"2020-06";23;7;3
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;7;"2020-07";228;18;14
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;8;"2020-08";131;18;11
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;9;"2020-09";188;14;13
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;10;"2020-10";121;18;9
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;11;"2020-11";88;12;1
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;12;"2020-12";130;8;4
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;3;"2020-03";22;17;0
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;4;"2020-04";7;6;0
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;5;"2020-05";10;5;0
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;6;"2020-06";28;6;0
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;7;"2020-07";226;19;3
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;8;"2020-08";139;13;12
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;9;"2020-09";175;15;9
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;10;"2020-10";111;3;0
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;11;"2020-11";92;4;2
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;12;"2020-12";126;4;0
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2021;1;"2021-01";1;0;0
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;3;"2020-03";21;8;2
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;4;"2020-04";13;9;0
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;5;"2020-05";9;3;0
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;6;"2020-06";20;4;1
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;7;"2020-07";231;5;1
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;8;"2020-08";140;7;10
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;9;"2020-09";164;0;3
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;10;"2020-10";123;3;0
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;11;"2020-11";77;1;0
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;12;"2020-12";128;0;0
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2021;1;"2021-01";2;0;0
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;3;"2020-03";9;3;0
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;4;"2020-04";1;0;0
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;5;"2020-05";2;0;1
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;6;"2020-06";3;1;0
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;7;"2020-07";151;6;0
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;8;"2020-08";57;4;0
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;9;"2020-09";59;3;2
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;10;"2020-10";77;3;0
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;11;"2020-11";86;4;0
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;12;"2020-12";65;3;1
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;3;"2020-03";52;5;1
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;4;"2020-04";3;3;0
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;5;"2020-05";7;2;1
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;6;"2020-06";10;4;0
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;7;"2020-07";147;19;17
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;8;"2020-08";64;5;4
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;9;"2020-09";84;13;7
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;10;"2020-10";119;4;18
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;11;"2020-11";115;5;10
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;12;"2020-12";70;2;3
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2021;1;"2021-01";1;0;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;3;"2020-03";13;3;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;4;"2020-04";3;3;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;5;"2020-05";3;0;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;6;"2020-06";8;2;2
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;7;"2020-07";131;5;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;8;"2020-08";52;0;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;9;"2020-09";62;0;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;10;"2020-10";60;0;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;11;"2020-11";79;0;1
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;12;"2020-12";65;0;1
29934303;"1ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;3;"2020-03";45;6;4
29934303;"1ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;4;"2020-04";8;5;0
29934303;"1ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;5;"2020-05";3;2;0
29934303;"1ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;6;"2020-06";22;10;0
29934303;"1ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;7;"2020-07";151;46;18
29934303;"1ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;8;"2020-08";120;35;21
29934303;"1ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;9;"2020-09";113;16;10
29934303;"1ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;10;"2020-10";165;7;3
29934303;"1ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;11;"2020-11";82;6;1
29934303;"1ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;12;"2020-12";110;4;0
29934337;"2ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;3;"2020-03";48;15;10
29934337;"2ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;4;"2020-04";9;8;0
29934337;"2ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;5;"2020-05";4;3;0
29934337;"2ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;6;"2020-06";23;4;2
29934337;"2ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;7;"2020-07";147;48;14
29934337;"2ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;8;"2020-08";111;28;10
29934337;"2ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;9;"2020-09";115;20;13
29934337;"2ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;10;"2020-10";166;25;9
29934337;"2ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;11;"2020-11";85;16;5
29934337;"2ª PIP - Zona Sul/Barra";"Rio de Janeiro";"Territorial";"Zona Sul/Barra";2020;12;"2020-12";113;8;1
29934363;"1ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;3;"2020-03";27;5;3
29934363;"1ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;4;"2020-04";1;1;0
29934363;"1ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;5;"2020-05";2;2;0
29934363;"1ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;6;"2020-06";3;3;0
29934363;"1ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;7;"2020-07";47;4;12
29934363;"1ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;8;"2020-08";71;17;12
29934363;"1ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;9;"2020-09";75;15;6
29934363;"1ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;10;"2020-10";136;13;10
29934363;"1ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;11;"2020-11";99;1;4
29934363;"1ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;12;"2020-12";49;4;2
29934363;"1ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2021;1;"2021-01";1;0;0
29934376;"2ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;3;"2020-03";27;3;0
29934376;"2ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;4;"2020-04";1;1;0
29934376;"2ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;5;"2020-05";1;1;0
29934376;"2ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;6;"2020-06";2;2;0
29934376;"2ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;7;"2020-07";31;6;6
29934376;"2ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;8;"2020-08";39;8;2
29934376;"2ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;9;"2020-09";56;7;1
29934376;"2ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;10;"2020-10";91;3;7
29934376;"2ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;11;"2020-11";60;4;0
29934376;"2ª PIP - Santa Cruz";"Rio de Janeiro";"Territorial";"Santa Cruz";2020;12;"2020-12";24;0;0
29934401;"1ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;3;"2020-03";172;30;27
29934401;"1ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;4;"2020-04";3;1;0
29934401;"1ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;5;"2020-05";8;5;1
29934401;"1ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;6;"2020-06";139;29;26
29934401;"1ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;7;"2020-07";533;107;47
29934401;"1ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;8;"2020-08";449;68;10
29934401;"1ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;9;"2020-09";393;63;16
29934401;"1ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;10;"2020-10";305;22;5
29934401;"1ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;11;"2020-11";396;1;8
29934401;"1ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;12;"2020-12";459;1;1
29934401;"1ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2021;1;"2021-01";3;0;0
29934732;"2ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;3;"2020-03";180;42;36
29934732;"2ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;4;"2020-04";3;1;0
