"codigo_pip";"nome_pip";"nucleo";"familia";"area_atuacao";"ano";"mes";"ano_mes";"novos";"denuncias";"arquivamentos"
29934732;"2ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;5;"2020-05";5;2;0
29934732;"2ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;6;"2020-06";125;38;19
29934732;"2ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;7;"2020-07";518;128;53
29934732;"2ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;8;"2020-08";463;89;57
29934732;"2ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;9;"2020-09";389;86;55
29934732;"2ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;10;"2020-10";331;51;36
29934732;"2ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;11;"2020-11";393;53;33
29934732;"2ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2020;12;"2020-12";499;6;0
29934732;"2ª PIP - VD Oeste/Jacarepaguá";"Rio de Janeiro";"Violência contra mulher";"Área Oeste/Jacarepaguá";2021;1;"2021-01";3;0;0
29941061;"1ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;3;"2020-03";26;10;9
29941061;"1ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;4;"2020-04";1;0;0
29941061;"1ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;5;"2020-05";15;12;2
29941061;"1ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;6;"2020-06";165;86;38
29941061;"1ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;7;"2020-07";325;121;74
29941061;"1ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;8;"2020-08";650;264;167
29941061;"1ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;9;"2020-09";408;133;69
29941061;"1ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;10;"2020-10";315;72;35
29941061;"1ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;11;"2020-11";222;75;10
29941061;"1ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;12;"2020-12";280;62;7
29941061;"1ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2021;1;"2021-01";6;0;0
29941071;"2ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;3;"2020-03";28;12;7
29941071;"2ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;4;"2020-04";3;3;0
29941071;"2ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;5;"2020-05";14;9;2
29941071;"2ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;6;"2020-06";163;106;25
29941071;"2ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;7;"2020-07";339;154;46
29941071;"2ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;8;"2020-08";658;325;87
29941071;"2ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;9;"2020-09";361;152;34
29941071;"2ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;10;"2020-10";312;107;25
29941071;"2ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;11;"2020-11";207;43;10
29941071;"2ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2020;12;"2020-12";281;29;6
29941071;"2ª PIP - VD Centro";"Rio de Janeiro";"Violência contra mulher";"Área Centro";2021;1;"2021-01";6;0;0
29941099;"1ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;3;"2020-03";12;1;0
29941099;"1ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;4;"2020-04";2;1;0
29941099;"1ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;5;"2020-05";7;1;0
29941099;"1ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;6;"2020-06";19;5;1
29941099;"1ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;7;"2020-07";105;4;2
29941099;"1ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;8;"2020-08";68;3;5
29941099;"1ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;9;"2020-09";79;0;8
29941099;"1ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;10;"2020-10";128;2;1
29941099;"1ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;11;"2020-11";131;0;1
29941099;"1ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;12;"2020-12";45;0;1
29941099;"1ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2021;1;"2021-01";2;0;0
29941140;"2ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;3;"2020-03";12;2;0
29941140;"2ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;4;"2020-04";4;2;0
29941140;"2ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;5;"2020-05";12;6;2
29941140;"2ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;6;"2020-06";30;0;2
29941140;"2ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;7;"2020-07";104;5;8
29941140;"2ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;8;"2020-08";61;4;7
29941140;"2ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;9;"2020-09";75;2;7
29941140;"2ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;10;"2020-10";116;1;8
29941140;"2ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;11;"2020-11";110;2;6
29941140;"2ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;12;"2020-12";37;0;0
29941140;"2ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2021;1;"2021-01";3;0;0
29941222;"3ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;3;"2020-03";13;7;0
29941222;"3ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;4;"2020-04";2;1;0
29941222;"3ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;5;"2020-05";8;1;1
29941222;"3ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;6;"2020-06";19;2;0
29941222;"3ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;7;"2020-07";104;7;2
29941222;"3ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;8;"2020-08";79;12;9
29941222;"3ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;9;"2020-09";72;9;6
29941222;"3ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;10;"2020-10";111;2;5
29941222;"3ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;11;"2020-11";122;1;1
29941222;"3ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;12;"2020-12";53;0;1
29941222;"3ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2021;1;"2021-01";1;0;0
29941251;"4ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;3;"2020-03";13;4;0
29941251;"4ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;4;"2020-04";1;0;0
29941251;"4ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;5;"2020-05";16;1;0
29941251;"4ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;6;"2020-06";16;1;0
29941251;"4ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;7;"2020-07";112;0;0
29941251;"4ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;8;"2020-08";81;0;0
29941251;"4ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;9;"2020-09";83;0;3
29941251;"4ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;10;"2020-10";110;0;0
29941251;"4ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;11;"2020-11";126;2;0
29941251;"4ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2020;12;"2020-12";40;0;0
29941251;"4ª PIP - Especializada Rio de Janeiro";"Rio de Janeiro";"Especializada";"Rio de Janeiro";2021;1;"2021-01";4;0;0
29941322;"PIP - VD Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Nova Iguaçu";2020;3;"2020-03";154;24;10
29941322;"PIP - VD Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Nova Iguaçu";2020;4;"2020-04";13;1;0
29941322;"PIP - VD Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Nova Iguaçu";2020;5;"2020-05";41;14;3
29941322;"PIP - VD Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Nova Iguaçu";2020;6;"2020-06";79;16;4
29941322;"PIP - VD Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Nova Iguaçu";2020;7;"2020-07";792;87;68
29941322;"PIP - VD Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Nova Iguaçu";2020;8;"2020-08";693;112;56
29941322;"PIP - VD Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Nova Iguaçu";2020;9;"2020-09";413;57;58
29941322;"PIP - VD Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Nova Iguaçu";2020;10;"2020-10";339;53;40
29941322;"PIP - VD Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Nova Iguaçu";2020;11;"2020-11";226;28;14
29941322;"PIP - VD Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Nova Iguaçu";2020;12;"2020-12";197;0;0
29941322;"PIP - VD Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Nova Iguaçu";2021;1;"2021-01";3;0;0
29941368;"1ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;3;"2020-03";41;0;2
29941368;"1ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;4;"2020-04";16;0;0
29941368;"1ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;5;"2020-05";6;0;0
29941368;"1ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;6;"2020-06";11;0;2
29941368;"1ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;7;"2020-07";27;1;2
29941368;"1ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;8;"2020-08";47;3;4
29941368;"1ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;9;"2020-09";26;1;1
29941368;"1ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;10;"2020-10";26;0;0
29941368;"1ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;11;"2020-11";35;0;0
29941368;"1ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;12;"2020-12";13;0;0
29941368;"1ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2021;1;"2021-01";1;0;0
30034384;"1ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;3;"2020-03";70;19;7
30034384;"1ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;4;"2020-04";28;9;2
30034384;"1ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;5;"2020-05";30;13;3
30034384;"1ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;6;"2020-06";73;13;4
30034384;"1ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;7;"2020-07";95;18;9
30034384;"1ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;8;"2020-08";69;16;3
30034384;"1ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;9;"2020-09";95;12;3
30034384;"1ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;10;"2020-10";74;9;0
30034384;"1ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;11;"2020-11";53;1;4
30034384;"1ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;12;"2020-12";83;0;0
30034384;"1ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2021;1;"2021-01";1;0;0
30034664;"1ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;3;"2020-03";9;2;1
30034664;"1ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;4;"2020-04";25;16;2
30034664;"1ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;5;"2020-05";147;88;14
30034664;"1ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;6;"2020-06";188;81;26
30034664;"1ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;7;"2020-07";476;158;105
30034664;"1ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;8;"2020-08";519;80;62
30034664;"1ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;9;"2020-09";250;72;60
30034664;"1ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;10;"2020-10";178;51;28
30034664;"1ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;11;"2020-11";330;28;10
30034664;"1ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;12;"2020-12";182;3;1
30034664;"1ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2021;1;"2021-01";3;0;0
30034671;"PIP - VD São Gonçalo";"Niterói/São Gonçalo";"Violência contra mulher";"Área São Gonçalo";2020;3;"2020-03";108;30;17
30034671;"PIP - VD São Gonçalo";"Niterói/São Gonçalo";"Violência contra mulher";"Área São Gonçalo";2020;4;"2020-04";136;31;27
30034671;"PIP - VD São Gonçalo";"Niterói/São Gonçalo";"Violência contra mulher";"Área São Gonçalo";2020;5;"2020-05";161;34;39
30034671;"PIP - VD São Gonçalo";"Niterói/São Gonçalo";"Violência contra mulher";"Área São Gonçalo";2020;6;"2020-06";175;20;22
30034671;"PIP - VD São Gonçalo";"Niterói/São Gonçalo";"Violência contra mulher";"Área São Gonçalo";2020;7;"2020-07";274;47;39
30034671;"PIP - VD São Gonçalo";"Niterói/São Gonçalo";"Violência contra mulher";"Área São Gonçalo";2020;8;"2020-08";304;84;67
30034671;"PIP - VD São Gonçalo";"Niterói/São Gonçalo";"Violência contra mulher";"Área São Gonçalo";2020;9;"2020-09";36;13;5
30034671;"PIP - VD São Gonçalo";"Niterói/São Gonçalo";"Violência contra mulher";"Área São Gonçalo";2020;10;"2020-10";108;44;21
30034671;"PIP - VD São Gonçalo";"Niterói/São Gonçalo";"Violência contra mulher";"Área São Gonçalo";2020;11;"2020-11";89;48;12
30034671;"PIP - VD São Gonçalo";"Niterói/São Gonçalo";"Violência contra mulher";"Área São Gonçalo";2020;12;"2020-12";67;24;4
30034671;"PIP - VD São Gonçalo";"Niterói/São Gonçalo";"Violência contra mulher";"Área São Gonçalo";2021;1;"2021-01";5;0;0
30061094;"2ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;3;"2020-03";88;20;10
30061094;"2ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;4;"2020-04";33;9;4
30061094;"2ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;5;"2020-05";30;17;3
30061094;"2ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;6;"2020-06";76;16;8
30061094;"2ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;7;"2020-07";98;25;11
30061094;"2ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;8;"2020-08";70;14;11
30061094;"2ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;9;"2020-09";99;9;6
30061094;"2ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;10;"2020-10";90;16;5
30061094;"2ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;11;"2020-11";53;3;4
30061094;"2ª PIP - Niterói";"Niterói/São Gonçalo";"Territorial";"Niterói";2020;12;"2020-12";83;0;1
30061329;"PIP - VD Niterói";"Niterói/São Gonçalo";"Violência contra mulher";"Área Niterói";2020;3;"2020-03";174;51;22
30061329;"PIP - VD Niterói";"Niterói/São Gonçalo";"Violência contra mulher";"Área Niterói";2020;4;"2020-04";31;9;2
30061329;"PIP - VD Niterói";"Niterói/São Gonçalo";"Violência contra mulher";"Área Niterói";2020;5;"2020-05";10;2;1
30061329;"PIP - VD Niterói";"Niterói/São Gonçalo";"Violência contra mulher";"Área Niterói";2020;6;"2020-06";23;5;0
30061329;"PIP - VD Niterói";"Niterói/São Gonçalo";"Violência contra mulher";"Área Niterói";2020;7;"2020-07";94;35;28
30061329;"PIP - VD Niterói";"Niterói/São Gonçalo";"Violência contra mulher";"Área Niterói";2020;8;"2020-08";82;19;12
30061329;"PIP - VD Niterói";"Niterói/São Gonçalo";"Violência contra mulher";"Área Niterói";2020;9;"2020-09";126;25;17
30061329;"PIP - VD Niterói";"Niterói/São Gonçalo";"Violência contra mulher";"Área Niterói";2020;10;"2020-10";64;19;8
30061329;"PIP - VD Niterói";"Niterói/São Gonçalo";"Violência contra mulher";"Área Niterói";2020;11;"2020-11";92;1;0
30061329;"PIP - VD Niterói";"Niterói/São Gonçalo";"Violência contra mulher";"Área Niterói";2020;12;"2020-12";227;1;1
30061624;"1ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;3;"2020-03";51;5;6
30061624;"1ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;4;"2020-04";15;1;3
30061624;"1ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;5;"2020-05";30;3;1
30061624;"1ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;6;"2020-06";43;3;4
30061624;"1ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;7;"2020-07";53;16;5
30061624;"1ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;8;"2020-08";38;15;1
30061624;"1ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;9;"2020-09";31;6;2
30061624;"1ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;10;"2020-10";55;7;5
30061624;"1ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;11;"2020-11";63;6;6
30061624;"1ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;12;"2020-12";30;0;3
30061624;"1ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2021;1;"2021-01";1;0;0
30061694;"2ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;3;"2020-03";56;12;10
