"codigo_pip";"nome_pip";"nucleo";"familia";"area_atuacao";"ano";"mes";"ano_mes";"novos";"denuncias";"arquivamentos"
30061694;"2ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;4;"2020-04";7;2;2
30061694;"2ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;5;"2020-05";30;3;1
30061694;"2ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;6;"2020-06";43;7;7
30061694;"2ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;7;"2020-07";53;17;4
30061694;"2ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;8;"2020-08";30;9;2
30061694;"2ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;9;"2020-09";36;11;5
30061694;"2ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;10;"2020-10";48;9;4
30061694;"2ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;11;"2020-11";58;1;6
30061694;"2ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;12;"2020-12";34;0;0
30061694;"2ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2021;1;"2021-01";4;0;0
30061723;"3ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;3;"2020-03";60;2;11
30061723;"3ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;4;"2020-04";5;0;2
30061723;"3ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;5;"2020-05";33;4;2
30061723;"3ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;6;"2020-06";41;5;2
30061723;"3ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;7;"2020-07";51;8;3
30061723;"3ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;8;"2020-08";49;7;6
30061723;"3ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;9;"2020-09";34;6;4
30061723;"3ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;10;"2020-10";55;3;10
30061723;"3ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;11;"2020-11";65;4;5
30061723;"3ª PIP - São Gonçalo";"Niterói/São Gonçalo";"Territorial";"São Gonçalo";2020;12;"2020-12";47;0;0
30061803;"2ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;3;"2020-03";33;3;2
30061803;"2ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;4;"2020-04";14;2;1
30061803;"2ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;5;"2020-05";13;1;3
30061803;"2ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;6;"2020-06";18;1;2
30061803;"2ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;7;"2020-07";24;5;5
30061803;"2ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;8;"2020-08";49;3;3
30061803;"2ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;9;"2020-09";24;0;3
30061803;"2ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;10;"2020-10";30;3;0
30061803;"2ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;11;"2020-11";31;0;0
30061803;"2ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2020;12;"2020-12";18;0;0
30061803;"2ª PIP - Especializada Niterói/São Gonçalo";"Niterói/São Gonçalo";"Especializada";"Niterói/São Gonçalo";2021;1;"2021-01";1;0;0
30069167;"1ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;3;"2020-03";57;5;19
30069167;"1ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;4;"2020-04";1;0;0
30069167;"1ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;5;"2020-05";42;10;9
30069167;"1ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;6;"2020-06";44;3;11
30069167;"1ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;7;"2020-07";51;11;11
30069167;"1ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;8;"2020-08";135;38;29
30069167;"1ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;9;"2020-09";94;16;23
30069167;"1ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;10;"2020-10";75;13;13
30069167;"1ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;11;"2020-11";93;5;5
30069167;"1ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;12;"2020-12";65;12;8
30069167;"1ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2021;1;"2021-01";3;0;0
30069433;"2ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;3;"2020-03";57;0;4
30069433;"2ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;4;"2020-04";2;0;0
30069433;"2ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;5;"2020-05";42;10;3
30069433;"2ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;6;"2020-06";39;4;3
30069433;"2ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;7;"2020-07";53;20;6
30069433;"2ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;8;"2020-08";145;38;16
30069433;"2ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;9;"2020-09";105;22;16
30069433;"2ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;10;"2020-10";72;12;2
30069433;"2ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;11;"2020-11";98;15;4
30069433;"2ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;12;"2020-12";64;6;2
30069453;"3ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;3;"2020-03";58;0;4
30069453;"3ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;4;"2020-04";1;0;0
30069453;"3ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;5;"2020-05";30;8;4
30069453;"3ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;6;"2020-06";43;6;5
30069453;"3ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;7;"2020-07";54;19;1
30069453;"3ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;8;"2020-08";159;16;6
30069453;"3ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;9;"2020-09";97;7;7
30069453;"3ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;10;"2020-10";69;7;6
30069453;"3ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;11;"2020-11";91;8;1
30069453;"3ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;12;"2020-12";68;0;2
30069453;"3ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2021;1;"2021-01";1;0;0
30069490;"4ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;3;"2020-03";60;3;3
30069490;"4ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;4;"2020-04";2;1;0
30069490;"4ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;5;"2020-05";33;11;4
30069490;"4ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;6;"2020-06";46;4;11
30069490;"4ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;7;"2020-07";51;17;3
30069490;"4ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;8;"2020-08";149;20;19
30069490;"4ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;9;"2020-09";112;1;6
30069490;"4ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;10;"2020-10";74;0;1
30069490;"4ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;11;"2020-11";98;0;0
30069490;"4ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;12;"2020-12";60;0;0
30069490;"4ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2021;1;"2021-01";1;0;0
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;3;"2020-03";61;0;3
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;4;"2020-04";1;0;0
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;5;"2020-05";27;0;0
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;6;"2020-06";37;0;0
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;7;"2020-07";42;6;1
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;8;"2020-08";169;24;7
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;9;"2020-09";102;2;7
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;10;"2020-10";77;0;0
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;11;"2020-11";113;1;0
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;12;"2020-12";65;0;0
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2021;1;"2021-01";1;0;0
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;3;"2020-03";8;2;0
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;4;"2020-04";38;12;9
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;5;"2020-05";145;47;24
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;6;"2020-06";232;55;33
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;7;"2020-07";565;208;153
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;8;"2020-08";461;69;43
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;9;"2020-09";246;55;33
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;10;"2020-10";198;36;18
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;11;"2020-11";335;34;15
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;12;"2020-12";182;2;7
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2021;1;"2021-01";4;0;0
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;3;"2020-03";10;3;1
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;4;"2020-04";3;1;0
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;5;"2020-05";13;2;2
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;6;"2020-06";36;1;1
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;7;"2020-07";62;12;2
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;8;"2020-08";127;12;9
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;9;"2020-09";60;11;1
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;10;"2020-10";56;12;10
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;11;"2020-11";54;7;5
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;12;"2020-12";56;6;2
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2021;1;"2021-01";3;0;0
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;3;"2020-03";15;3;9
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;4;"2020-04";2;1;0
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;5;"2020-05";21;9;3
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;6;"2020-06";44;3;5
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;7;"2020-07";75;12;28
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;8;"2020-08";129;8;57
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;9;"2020-09";52;12;17
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;10;"2020-10";61;12;32
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;11;"2020-11";47;7;18
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;12;"2020-12";56;9;11
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2021;1;"2021-01";3;0;0
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;3;"2020-03";17;9;3
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;4;"2020-04";11;10;1
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;5;"2020-05";14;5;1
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;6;"2020-06";39;1;1
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;7;"2020-07";73;16;8
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;8;"2020-08";136;7;18
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;9;"2020-09";55;2;12
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;10;"2020-10";64;8;19
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;11;"2020-11";40;9;8
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;12;"2020-12";52;5;3
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;3;"2020-03";15;9;5
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;4;"2020-04";2;0;0
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;5;"2020-05";16;5;2
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;6;"2020-06";78;5;0
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;7;"2020-07";96;8;48
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;8;"2020-08";139;12;42
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;9;"2020-09";61;3;15
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;10;"2020-10";65;7;22
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;11;"2020-11";54;9;18
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;12;"2020-12";50;2;6
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2021;1;"2021-01";1;0;0
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;3;"2020-03";4;1;0
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;5;"2020-05";18;2;0
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;6;"2020-06";97;6;6
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;7;"2020-07";32;5;4
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;8;"2020-08";193;4;2
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;9;"2020-09";27;3;4
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;10;"2020-10";20;1;1
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;11;"2020-11";96;1;0
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;12;"2020-12";26;2;1
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;3;"2020-03";4;0;0
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;5;"2020-05";16;0;2
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;6;"2020-06";90;4;0
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;7;"2020-07";46;11;4
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;8;"2020-08";223;11;3
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;9;"2020-09";21;4;4
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;10;"2020-10";26;5;1
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;11;"2020-11";94;7;2
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;12;"2020-12";14;1;2
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2021;1;"2021-01";3;0;0
